ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1982964657,2026-02-02T23:08:20.417000,2026-02-02T23:08:42.943000,buy,0.01,0.01,XAUUSD,4714.268,4720.965,,,-0.11,0,6.7,,,user
1982783307,2026-02-02T19:28:28.920000,2026-02-02T19:28:33.701000,sell,0.01,0.01,XAUUSD,4641.694,4644.5560000000005,,,-0.11,0,-2.87,,,user
1982780984,2026-02-02T19:26:08.322000,2026-02-02T19:26:44.764000,sell,0.01,0.01,XAUUSD,4648.629,4641.253,4648.397,4637.839,-0.11,0,7.38,,,user
1982768871,2026-02-02T19:14:16.246000,2026-02-02T19:15:42.566000,sell,0.01,0.01,XAUUSD,4651.623,4645.409,4654.035,4636.734,-0.11,0,6.21,,,user
1982765734,2026-02-02T19:11:11.859000,2026-02-02T19:12:25.163000,buy,0.01,0.01,XAUUSD,4657.758,4660.178,4652.71,,-0.11,0,2.42,,,user
1982763139,2026-02-02T19:09:22.497000,2026-02-02T19:10:02.925000,sell,0.01,0.01,XAUUSD,4646.935,4645.053000000001,4646.589,,-0.11,0,1.89,,,user
1982760588,2026-02-02T19:07:03.518000,2026-02-02T19:07:20.341000,sell,0.01,0.01,XAUUSD,4645.173,4649.385,4660.827,,-0.11,0,-4.22,,,user
1982753135,2026-02-02T19:00:30.059000,2026-02-02T19:02:00.469000,sell,0.01,0.01,XAUUSD,4650.726,4643.796,4655.818,4616.524,-0.11,0,6.93,,,user
1982741040,2026-02-02T18:50:32.080000,2026-02-02T18:52:01.584000,sell,0.01,0.01,XAUUSD,4661.06,4656.113,4671.975,4642.192,-0.11,0,4.95,,,user
1982734156,2026-02-02T18:45:09.308000,2026-02-02T18:45:45.678000,sell,0.01,0.01,XAUUSD,4656.267,4652.162,,,-0.11,0,4.11,,,user
1982708544,2026-02-02T18:28:11.038000,2026-02-02T18:29:25.619000,sell,0.01,0.01,XAUUSD,4632.57,4630.499,4640.424,4614.006,-0.11,0,2.07,,,user
1982704883,2026-02-02T18:25:41.103000,2026-02-02T18:26:06.766000,sell,0.01,0.01,XAUUSD,4634.439,4631.649,4643.129,4577.209,-0.11,0,2.79,,,user
1982699382,2026-02-02T18:22:08.314000,2026-02-02T18:22:24.925000,sell,0.01,0.01,XAUUSD,4635.045,4638.457,4665.677,4569.457,-0.11,0,-3.41,,,user
1982682738,2026-02-02T18:13:04.402000,2026-02-02T18:17:42.301000,sell,0.01,0.01,XAUUSD,4649.74,4633.764,4653.058,4593.589,-0.11,0,15.98,,,user
1982665749,2026-02-02T18:05:58.247000,2026-02-02T18:10:55.738000,sell,0.01,0.01,XAUUSD,4654.273,4670.788,4670.788,4574.564,-0.11,0,-16.52,,,sl
1982642199,2026-02-02T17:52:42.092000,2026-02-02T17:52:49.129000,buy,0.01,0.01,XAUUSD,4679.735,4682.526,,,-0.11,0,2.79,,,user
1982617367,2026-02-02T17:37:10.174000,2026-02-02T17:37:27.348000,sell,0.01,0.01,XAUUSD,4669.6,4663.976000000001,,,-0.11,0,5.62,,,user
1982584296,2026-02-02T17:22:04.946000,2026-02-02T17:22:21.213000,sell,0.01,0.01,XAUUSD,4679.956,4678.393,,,-0.11,0,1.57,,,user
1982550758,2026-02-02T17:06:38.726000,2026-02-02T17:08:43.220000,buy,0.01,0.01,XAUUSD,4697.687,4705.951,4688.108,4749.946,-0.11,0,8.26,,,user
1982513476,2026-02-02T16:48:57.290000,2026-02-02T16:54:01.633000,buy,0.01,0.01,XAUUSD,4662.321,4663.892,4649.784,4683.286,-0.11,0,1.57,,,user
1982482446,2026-02-02T16:36:48.627000,2026-02-02T16:38:12.270000,sell,0.01,0.01,XAUUSD,4661.121,4673.001,4673.001,4626.128,-0.11,0,-11.88,,,sl
1982395953,2026-02-02T16:10:48.472000,2026-02-02T16:11:01.946000,buy,0.01,0.01,XAUUSD,4675.965,4683.044,4668.416,4708.882,-0.11,0,7.07,,,user
1982355955,2026-02-02T16:00:49.510000,2026-02-02T16:02:33.959000,sell,0.01,0.01,XAUUSD,4615.271,4607.167,4640.8,,-0.11,0,8.1,,,user
1982317378,2026-02-02T15:50:24.467000,2026-02-02T15:51:00.637000,sell,0.01,0.01,XAUUSD,4652.59,4658.917,4663.472,,-0.11,0,-6.33,,,user
1982312709,2026-02-02T15:49:07.387000,2026-02-02T15:49:22.074000,sell,0.01,0.01,XAUUSD,4653.233,4659.900000000001,,,-0.11,0,-6.67,,,user
1982231689,2026-02-02T15:28:03.909000,2026-02-02T15:31:00.723000,sell,0.01,0.01,XAUUSD,4688.371,4657.137,4685.791,4642.355,-0.11,0,31.23,,,user
1982221120,2026-02-02T15:25:09.319000,2026-02-02T15:25:33.172000,buy,0.01,0.01,XAUUSD,4702.634,4705.777,4696.432,4744.67,-0.11,0,3.15,,,user
1982214325,2026-02-02T15:23:32.681000,2026-02-02T15:24:51.144000,sell,0.01,0.01,XAUUSD,4694.722,4699.502,4706.35,4648.65,-0.11,0,-4.78,,,user
1982195776,2026-02-02T15:17:48.683000,2026-02-02T15:18:19.719000,sell,0.01,0.02,XAUUSD,4713.284,4708.381,4725.672,4667.974,-0.22,0,4.9,,,user
1982195776,2026-02-02T15:17:48.683000,2026-02-02T15:18:14.137000,sell,0.01,0.02,XAUUSD,4713.284,4706.112,4725.672,4667.974,,0,7.17,,,user
1982194322,2026-02-02T15:17:24.592000,2026-02-02T15:17:37.155000,buy,0.01,0.01,XAUUSD,4724.668,4717.999,4717.999,4772.905,-0.11,0,-6.67,,,sl
1982191810,2026-02-02T15:16:46.485000,2026-02-02T15:16:59.375000,sell,0.01,0.01,XAUUSD,4718.042,4724.1,4731.833,4668.263,-0.11,0,-6.06,,,user
1982181879,2026-02-02T15:14:02.615000,2026-02-02T15:14:24.189000,sell,0.01,0.01,XAUUSD,4696.745,4708.57,4713.897,4650.329,-0.11,0,-11.82,,,user
1982174832,2026-02-02T15:11:53.828000,2026-02-02T15:12:55.830000,sell,0.01,0.01,XAUUSD,4710.812,4710.262,4722.841,4667.66,-0.11,0,0.55,,,user
1982021569,2026-02-02T14:33:21.942000,2026-02-02T14:33:34.591000,buy,0.01,0.01,XAUUSD,4744.868,4747.104,4730.919,4788.92,-0.11,0,2.23,,,user
1981963285,2026-02-02T14:19:17.253000,2026-02-02T14:22:00.521000,sell,0.01,0.01,XAUUSD,4710.711,4694.722,4711.105,4661.358,-0.11,0,15.99,,,user
1981950521,2026-02-02T14:15:10.420000,2026-02-02T14:15:58.286000,buy,0.01,0.01,XAUUSD,4727.99,4721.744,4704.13,4781.46,-0.11,0,-6.25,,,user
1981773568,2026-02-02T13:25:37.221000,2026-02-02T13:32:02.325000,sell,0.01,0.01,XAUUSD,4739.682,4721.0650000000005,4761.993,4686.376,-0.11,0,18.61,,,user
1981739405,2026-02-02T13:17:05.452000,2026-02-02T13:19:02.565000,sell,0.01,0.01,XAUUSD,4769.933,4753.033,4772.802,4737.221,-0.11,0,16.9,,,user
1981588405,2026-02-02T12:36:11.579000,2026-02-02T12:38:06.923000,sell,0.01,0.01,XAUUSD,4774.505,4779.505,4780.322,4763.687,-0.11,0,-5,,,user
1981574760,2026-02-02T12:31:08.085000,2026-02-02T12:31:53.636000,buy,0.01,0.01,XAUUSD,4776.725,4783.9490000000005,4772.45,4786.933,-0.11,0,7.22,,,user
1981566228,2026-02-02T12:27:27.027000,2026-02-02T12:28:41.687000,buy,0.02,0.02,XAUUSD,4780.015,4775.963,4774.468,4788.693,-0.22,0,-8.1,,,user
1981295614,2026-02-02T10:38:16.875000,2026-02-02T10:38:52.953000,sell,0.05,0.05,XAUUSD,4673.556,4681,4688.222,4627.032,-0.55,0,-37.22,-0.53,,so
1981274981,2026-02-02T10:30:31.522000,2026-02-02T10:36:45.805000,buy,0.01,0.01,XAUUSD,4681.703,4672.049,4672.293,4748.76,-0.11,0,-9.65,,,sl
1981140706,2026-02-02T09:42:03.574000,2026-02-02T09:42:17.991000,buy,0.05,0.05,XAUUSD,4702.282,4694.073,4689.577,4738.531,-0.55,0,-41.04,-0.18,,so
1981138287,2026-02-02T09:41:18.065000,2026-02-02T09:41:46.830000,buy,0.05,0.05,XAUUSD,4712.931,4704.099,4699.734,4748.688,-0.55,0,-44.16,,,user
1981136896,2026-02-02T09:41:03.998000,2026-02-02T09:41:09.748000,buy,0.03,0.03,XAUUSD,4709.658,4709.455,4670.074,4744.164,-0.33,0,-0.6,,,user
1981122937,2026-02-02T09:36:17.730000,2026-02-02T09:37:40.607000,buy,0.01,0.03,XAUUSD,4692.008,4699.551,4683.654,4714.843,-0.33,0,7.54,,,user
1981122937,2026-02-02T09:36:17.730000,2026-02-02T09:37:05.997000,buy,0.02,0.03,XAUUSD,4692.008,4697.576,4683.654,4714.843,,0,11.13,,,user
1981119532,2026-02-02T09:35:16.112000,2026-02-02T09:35:33.369000,buy,0.01,0.01,XAGUSD,79.518,79.288,78.912,,-1,0,-11.5,,,user
1981104179,2026-02-02T09:30:24.092000,2026-02-02T09:30:50.820000,buy,0.01,0.01,XAGUSD,79.145,79.428,78.798,79.81,-1,0,14.15,,,user
1981084973,2026-02-02T09:25:12.769000,2026-02-02T09:26:29.385000,buy,0.01,0.01,XAGUSD,78.467,78.899,78.537,79.085,-1,0,21.6,,,user
1981075249,2026-02-02T09:20:48.792000,2026-02-02T09:24:39.045000,sell,0.01,0.01,XAGUSD,77.528,78.56200000000001,,76.778,-1,0,-51.7,,,user
1981080487,2026-02-02T09:22:51.522000,2026-02-02T09:24:38.972000,sell,0.01,0.01,XAGUSD,78.186,78.56200000000001,,77.372,-1,0,-18.8,,,user
1981073195,2026-02-02T09:20:06.216000,2026-02-02T09:20:29.703000,buy,0.01,0.01,XAGUSD,78.034,77.756,77.756,78.864,-1,0,-13.9,,,sl
1981070875,2026-02-02T09:19:04.723000,2026-02-02T09:19:24.967000,buy,0.01,0.01,XAGUSD,77.891,77.612,77.612,78.72,-1,0,-13.95,,,sl
1981063318,2026-02-02T09:16:04.376000,2026-02-02T09:17:25.939000,sell,0.01,0.01,XAGUSD,77.365,77.886,77.886,76.66,-1,0,-26.05,,,sl
1981057635,2026-02-02T09:13:27.443000,2026-02-02T09:13:55.006000,sell,0.01,0.01,XAGUSD,77.998,77.783,78.268,77.534,-1,0,10.75,,,user
1981051046,2026-02-02T09:11:36.954000,2026-02-02T09:12:41.695000,buy,0.01,0.01,XAGUSD,78.061,78.20400000000001,77.807,78.733,-1,0,7.15,,,user
1981048560,2026-02-02T09:11:02.096000,2026-02-02T09:11:06.679000,buy,0.03,0.03,XAUUSD,4640.836,4642.843,4629.372,4691.192,-0.33,0,6.02,,,user
1981037679,2026-02-02T09:07:28.732000,2026-02-02T09:10:41.475000,sell,0.01,0.01,XAUUSD,4624.664,4637.048,4651.559,,-0.11,0,-12.39,,,user
1981046329,2026-02-02T09:10:15.824000,2026-02-02T09:10:38.318000,sell,0.01,0.01,XAUUSD,4630.793,4637.963,4637.963,4577.219,-0.11,0,-7.17,,,sl
1981032129,2026-02-02T09:05:39.095000,2026-02-02T09:06:45.645000,buy,0.01,0.02,XAUUSD,4633.15,4623.669,4623.035,4647.066,-0.22,0,-9.48,,,user
1981032129,2026-02-02T09:05:39.095000,2026-02-02T09:05:58.595000,buy,0.01,0.02,XAUUSD,4633.15,4635.059,4623.035,4647.066,,0,1.91,,,user
1981029108,2026-02-02T09:04:58.090000,2026-02-02T09:05:27.588000,sell,0.01,0.01,XAUUSD,4627.677,4629.314,4641.396,4575.761,-0.11,0,-1.63,,,user
1981022019,2026-02-02T09:03:05.137000,2026-02-02T09:04:28.339000,sell,0.01,0.01,XAUUSD,4615.663,4623.021,4645.693,4565.777,-0.11,0,-7.36,,,user
1980998187,2026-02-02T08:54:12.585000,2026-02-02T08:55:45.304000,buy,0.01,0.01,XAUUSD,4649.985,4636.5650000000005,4636.932,4672.957,-0.11,0,-13.42,,,sl
1980992289,2026-02-02T08:52:04.505000,2026-02-02T08:53:03.492000,sell,0.01,0.02,XAUUSD,4630.609,4637.849,4639.909,4580.939,-0.22,0,-7.24,,,user
1980992289,2026-02-02T08:52:04.505000,2026-02-02T08:52:11.871000,sell,0.01,0.02,XAUUSD,4630.609,4629.585,4639.909,4580.939,,0,1.02,,,user
1980983108,2026-02-02T08:48:04.824000,2026-02-02T08:51:07.853000,sell,0.01,0.02,XAUUSD,4641.519,4650.488,4650.488,,-0.22,0,-8.97,,,sl
1980983108,2026-02-02T08:48:04.824000,2026-02-02T08:48:44.233000,sell,0.01,0.02,XAUUSD,4641.519,4643.003,4650.488,,,0,-1.48,,,user
1980977267,2026-02-02T08:45:47.427000,2026-02-02T08:46:59.341000,sell,0.01,0.01,XAUUSD,4636.095,4646.479,4650.863,4603.519,-0.11,0,-10.38,,,user
1980967673,2026-02-02T08:42:31.195000,2026-02-02T08:42:42.527000,buy,0.01,0.01,XAUUSD,4633.895,4641.0160000000005,4625.912,4684.887,-0.11,0,7.12,,,user
1980963286,2026-02-02T08:41:20.863000,2026-02-02T08:41:57.575000,sell,0.01,0.01,XAUUSD,4623.919,4631.89,4631.55,4554.493,-0.11,0,-7.97,,,sl
1980953898,2026-02-02T08:37:53.816000,2026-02-02T08:38:13.780000,sell,0.01,0.01,XAUUSD,4618.298,4611.302,4630.883,4545.336,-0.11,0,7,,,user
1980940115,2026-02-02T08:32:58.550000,2026-02-02T08:35:06.974000,sell,0.01,0.01,XAUUSD,4640.205,4626.812,4651.078,4566.948,-0.11,0,13.4,,,user
1980899902,2026-02-02T08:17:47.488000,2026-02-02T08:19:53.901000,sell,0.01,0.01,XAUUSD,4614.888,4631.095,4631.095,4546.965,-0.11,0,-16.21,,,sl
1980849751,2026-02-02T08:00:04.128000,2026-02-02T08:07:21.327000,sell,0.01,0.01,XAUUSD,4589.507,4594.152,4596.795,4546.597,-0.11,0,-4.64,,,user
1980853629,2026-02-02T08:01:11.396000,2026-02-02T08:01:39.030000,sell,0.01,0.01,XAUUSD,4585.014,4578.303,4599.287,4555.853,-0.11,0,6.71,,,user
1980828206,2026-02-02T07:51:46.414000,2026-02-02T07:53:25.923000,sell,0.01,0.01,XAUUSD,4591.275,4586.036,4593.853,4570.715,-0.11,0,5.24,,,user
1980796457,2026-02-02T07:42:09.970000,2026-02-02T07:45:48.746000,sell,0.01,0.01,XAUUSD,4577.229,4592.657,4592.418,4491.811,-0.11,0,-15.43,,,sl
1980785945,2026-02-02T07:39:03.797000,2026-02-02T07:40:34.754000,sell,0.01,0.01,XAUUSD,4562.193,4574.998,4574.998,4509.298,-0.11,0,-12.81,,,sl
1980722505,2026-02-02T07:17:02.386000,2026-02-02T07:24:25.386000,sell,0.01,0.01,XAUUSD,4536.889,4554.655,4553.924,4488.224,-0.11,0,-17.77,,,sl
1980715030,2026-02-02T07:15:20.419000,2026-02-02T07:15:49.164000,sell,0.01,0.01,XAUUSD,4535.775,4556.031,4556.031,4490.335,-0.11,0,-20.25,,,sl
1980660278,2026-02-02T06:58:53.909000,2026-02-02T06:59:04.649000,buy,0.01,0.01,XAUUSD,4504.25,4499.555,4499.555,4556.385,-0.11,0,-4.69,,,sl
1980626416,2026-02-02T06:50:07.267000,2026-02-02T06:50:44.260000,buy,0.01,0.01,XAUUSD,4443.055,4469.821,4429.893,4493.157,-0.11,0,26.76,,,user
1980607759,2026-02-02T06:45:08.317000,2026-02-02T06:49:12.405000,buy,0.01,0.01,XAUUSD,4458.55,4438.679,4438.679,4495.685,-0.11,0,-19.87,,,sl
1980476506,2026-02-02T06:17:04.416000,2026-02-02T06:19:32.211000,sell,0.01,0.01,XAUUSD,4529.179,4524.812,4543.663,4495.386,-0.11,0,4.37,,,user
1980468654,2026-02-02T06:14:40.821000,2026-02-02T06:14:45.917000,buy,0.01,0.01,XAUUSD,4538.659,4537.835,,,-0.11,0,-0.82,,,user
1980449149,2026-02-02T06:09:03.050000,2026-02-02T06:09:47.914000,buy,0.01,0.01,XAUUSD,4536.869,4561.611,4521.219,4577.543,-0.11,0,24.74,,,user
1980416799,2026-02-02T06:00:08.337000,2026-02-02T06:00:58.124000,buy,0.01,0.01,XAUUSD,4552.378,4566.695,4539.429,4590.722,-0.11,0,14.32,,,user
1980408420,2026-02-02T05:58:17.164000,2026-02-02T05:58:31.773000,buy,0.01,0.01,XAUUSD,4541.073,4552.352,,,-0.11,0,11.28,,,user
1979839741,2026-02-02T03:12:03.326000,2026-02-02T03:13:05.577000,buy,0.01,0.01,XAUUSD,4709.35,4714.269,4703.565,4718.749,-0.11,0,4.92,,,user
1979755310,2026-02-02T02:46:04.410000,2026-02-02T02:48:45.911000,sell,0.01,0.01,XAUUSD,4754.713,4737.019,4765.867,4691.179,-0.11,0,17.69,,,user
1979733902,2026-02-02T02:38:20.092000,2026-02-02T02:42:55.697000,sell,0.01,0.01,XAUUSD,4755.059,4772.245,4771.143,4744.224,-0.11,0,-17.19,,,sl
1979679833,2026-02-02T02:18:18.459000,2026-02-02T02:32:01.979000,sell,0.01,0.01,XAUUSD,4725.562,4753.448,4750.961,4647.244,-0.11,0,-27.89,,,sl
1979653159,2026-02-02T02:08:48.183000,2026-02-02T02:16:31.160000,sell,0.01,0.01,XAUUSD,4720.499,4741.922,4741.922,4671.944,-0.11,0,-21.42,,,sl
1979635662,2026-02-02T02:02:29.018000,2026-02-02T02:07:08.469000,sell,0.01,0.01,XAUUSD,4726.901,4717.453,4750.796,4663.103,-0.11,0,9.45,,,user
1979412324,2026-02-02T00:50:39.682000,2026-02-02T00:51:26.962000,sell,0.01,0.01,XAUUSD,4796.265,4785.253,4808.746,4774.764,-0.11,0,11.02,,,user
1979398315,2026-02-02T00:45:36.058000,2026-02-02T00:45:43,sell,0.01,0.01,XAUUSD,4802.59,4797.937,4821.546,4781.929,-0.11,0,4.65,,,user
1979393309,2026-02-02T00:44:06.941000,2026-02-02T00:44:52.908000,sell,0.01,0.01,XAUUSD,4810.515,4797.921,4833.735,4752.064,-0.11,0,12.6,,,user
1979382830,2026-02-02T00:39:22.882000,2026-02-02T00:40:57.681000,sell,0.01,0.01,XAUUSD,4833.865,4829.212,4846.277,4793.153,-0.11,0,4.66,,,user
1979348767,2026-02-02T00:26:25.288000,2026-02-02T00:28:40.967000,sell,0.01,0.01,XAUUSD,4852.558,4839.461,4879.728,4792.526,-0.11,0,13.1,,,user
1979252354,2026-02-01T23:51:55.661000,2026-02-01T23:52:15.084000,sell,0.01,0.01,XAUUSD,4744.666,4756.812,4756.311,,-0.11,0,-12.14,,,sl
1979229361,2026-02-01T23:45:35.936000,2026-02-01T23:48:54.680000,sell,0.01,0.01,XAUUSD,4768.54,4727.781,4760.647,,-0.11,0,40.76,,,user
1979201939,2026-02-01T23:30:53.755000,2026-02-01T23:32:16.151000,sell,0.01,0.01,XAUUSD,4720.053,4733.228,4732.762,,-0.11,0,-13.18,,,sl
1979060534,2026-02-01T17:48:20.592000,2026-02-01T17:49:13.695000,sell,0.05,0.05,BTCUSD,77447.6,77322.63,77511.62,77322.63,-0.8,0,6.25,,,tp
1979059664,2026-02-01T17:43:53.628000,2026-02-01T17:46:14.733000,sell,0.03,0.03,BTCUSD,77411.08,77491.2,77483.76,77214.84,-0.48,0,-2.41,,,sl
1979054964,2026-02-01T17:32:05.914000,2026-02-01T17:41:13.016000,sell,0.02,0.05,BTCUSD,77399.46,77449.05,77607.05,76067.05,-0.8,0,-0.99,,,user
1979054964,2026-02-01T17:32:05.914000,2026-02-01T17:35:15.718000,sell,0.03,0.05,BTCUSD,77399.46,77320.77,77607.05,76067.05,,0,2.36,,,user
1979055128,2026-02-01T17:32:33.857000,2026-02-01T17:34:37.735000,sell,0.05,0.05,BTCUSD,77456.84,77315.74,77565.76,77067.2,-0.8,0,7.05,,,user
1979053666,2026-02-01T17:29:34.931000,2026-02-01T17:31:47.093000,buy,0.01,0.01,BTCUSD,77483.06,77358.16,77361.34,77847.75,-0.16,0,-1.25,,,sl
1979050847,2026-02-01T17:22:21.196000,2026-02-01T17:24:06.092000,sell,0.04,0.04,BTCUSD,77372.45,77302.26,77719.36,76807.61,-0.64,0,2.81,,,user
1979033285,2026-02-01T16:38:33.181000,2026-02-01T16:54:56.112000,sell,0.02,0.05,BTCUSD,77489.96,77275.54000000001,77510.57,75472.73,-0.8,0,4.29,,,user
1979033285,2026-02-01T16:38:33.181000,2026-02-01T16:54:48.260000,sell,0.03,0.05,BTCUSD,77489.96,77254.68000000001,77510.57,75472.73,,0,7.06,,,user
1979029453,2026-02-01T16:30:55.426000,2026-02-01T16:31:21.533000,sell,0.05,0.05,BTCUSD,77405.32,77509.95,78232.09,,-0.8,0,-5.23,,,user
1979004837,2026-02-01T15:54:54.762000,2026-02-01T15:57:39.540000,sell,0.01,0.01,BTCUSD,77444.69,77786.92,78237.99,,-0.16,0,-3.42,,,user
