ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1952515463,2026-01-20T16:44:25.099000,2026-01-20T16:44:56.964000,buy,0.05,0.05,XAUUSD,4745.552,4745.4980000000005,4743.649,4747.572,-0.55,0,-0.27,,,user
1952508832,2026-01-20T16:40:03.683000,2026-01-20T16:41:13.875000,buy,0.02,0.02,XAUUSD,4745.121,4744.927,4742.038,4748.964,-0.22,0,-0.39,,,user
1952504163,2026-01-20T16:37:08.403000,2026-01-20T16:37:33.979000,buy,0.05,0.05,XAUUSD,4743.255,4743.231,4741.878,4744.461,-0.55,0,-0.12,,,user
1952502966,2026-01-20T16:36:15.500000,2026-01-20T16:36:37.388000,buy,0.05,0.05,XAUUSD,4742.927,4743.3550000000005,4741.841,4744.615,-0.55,0,2.14,,,user
1952499569,2026-01-20T16:33:30.023000,2026-01-20T16:34:15.911000,buy,0.05,0.05,XAUUSD,4742.595,4743.225,4740.837,4744.265,-0.55,0,3.15,,,user
1952480312,2026-01-20T16:22:37.683000,2026-01-20T16:25:51.561000,sell,0.05,0.1,XAUUSD,4740.414,4735.871,4744.381,4734.304,-1.1,0,22.71,,,user
1952480312,2026-01-20T16:22:37.683000,2026-01-20T16:25:25.436000,sell,0.05,0.1,XAUUSD,4740.414,4736.445,4744.381,4734.304,,0,19.84,,,user
1952475899,2026-01-20T16:20:03.403000,2026-01-20T16:20:54.669000,sell,0.1,0.1,XAUUSD,4741.064,4743.025000000001,4742.759,4738.384,-1.1,0,-19.61,,,sl
1952470201,2026-01-20T16:16:45.981000,2026-01-20T16:17:31.129000,buy,0.05,0.05,XAUUSD,4743.535,4742.827,4741.846,4749.263,-0.55,0,-3.54,,,user
1952450397,2026-01-20T16:07:31.342000,2026-01-20T16:08:05.724000,buy,0.02,0.05,XAUUSD,4733.055,4735.396,4729.77,4738.554,-0.55,0,4.68,,,user
1952450397,2026-01-20T16:07:31.342000,2026-01-20T16:07:56.238000,buy,0.03,0.05,XAUUSD,4733.055,4735.974,4729.77,4738.554,,0,8.75,,,user
1952444495,2026-01-20T16:05:19.149000,2026-01-20T16:05:34.465000,sell,0.05,0.05,XAUUSD,4731.28,4730.575,4735.213,4725.498,-0.55,0,3.52,,,user
1952441608,2026-01-20T16:04:17.689000,2026-01-20T16:04:34.262000,buy,0.05,0.05,XAUUSD,4734.779,4733.342000000001,4731.867,4739.963,-0.55,0,-7.19,,,user
1952437305,2026-01-20T16:02:08.429000,2026-01-20T16:03:01.184000,buy,0.05,0.05,XAUUSD,4736.482,4737.992,4734.581,4742.677,-0.55,0,7.55,,,user
1952430203,2026-01-20T15:59:11.549000,2026-01-20T15:59:56.624000,buy,0.02,0.05,XAUUSD,4735.175,4737.585,4732.156,4741.38,-0.55,0,4.82,,,user
1952430203,2026-01-20T15:59:11.549000,2026-01-20T15:59:38.688000,buy,0.03,0.05,XAUUSD,4735.175,4737.9710000000005,4732.156,4741.38,,0,8.38,,,user
1952421270,2026-01-20T15:55:20.601000,2026-01-20T15:55:35.995000,sell,0.1,0.1,XAUUSD,4735.652,4734.926,4738.59,4730.495,-1.1,0,7.26,,,user
1952413412,2026-01-20T15:51:13.095000,2026-01-20T15:55:01.623000,buy,0.01,0.04,XAUUSD,4738.311,4735.759,4735.759,4743.49,-0.44,0,-2.55,,,sl
1952413412,2026-01-20T15:51:13.095000,2026-01-20T15:53:42.365000,buy,0.03,0.04,XAUUSD,4738.311,4737.727,4735.759,4743.49,,0,-1.75,,,user
1952389041,2026-01-20T15:41:05.381000,2026-01-20T15:41:35.306000,sell,0.06,0.06,XAUUSD,4731.305,4729.175,4733.7,4725.474,-0.66,0,12.78,,,user
1952281586,2026-01-20T15:11:16.727000,2026-01-20T15:11:59.867000,buy,0.01,0.01,XAUUSD,4745.859,4744.218,4736.281,4775.391,-0.11,0,-1.64,-0.01,,so
1952279517,2026-01-20T15:10:29.194000,2026-01-20T15:10:44.860000,buy,0.05,0.05,XAUUSD,4745.814,4743.873,4743.873,4751.694,-0.55,0,-9.7,,,sl
1952272828,2026-01-20T15:08:16.828000,2026-01-20T15:08:56.497000,buy,0.05,0.05,XAUUSD,4746.84,4744.3150000000005,4744.742,,-0.55,0,-12.62,,,sl
1952262757,2026-01-20T15:05:45.677000,2026-01-20T15:06:56.884000,buy,0.01,0.02,XAUUSD,4744.742,4744.0650000000005,4743.178,,-0.22,0,-0.67,,,user
1952266107,2026-01-20T15:06:35.046000,2026-01-20T15:06:44.591000,buy,0.02,0.02,XAUUSD,4744.327,4746.113,4743.6,,-0.22,0,3.58,,,user
1952262757,2026-01-20T15:05:45.677000,2026-01-20T15:06:09.181000,buy,0.01,0.02,XAUUSD,4744.742,4746.713,4743.178,,,0,1.97,,,user
1952249353,2026-01-20T15:01:21.563000,2026-01-20T15:04:59.867000,buy,0.01,0.02,XAUUSD,4743.984,4747.135,4737.69,4750.999,-0.22,0,3.16,,,user
1952259051,2026-01-20T15:04:21.428000,2026-01-20T15:04:30.188000,buy,0.02,0.02,XAUUSD,4744.585,4745.188,,,-0.22,0,1.21,,,user
1952253308,2026-01-20T15:02:20.580000,2026-01-20T15:02:43.275000,buy,0.02,0.02,XAUUSD,4743.89,4745.9220000000005,,,-0.22,0,4.06,,,user
1952249353,2026-01-20T15:01:21.563000,2026-01-20T15:01:43.312000,buy,0.01,0.02,XAUUSD,4743.984,4743.703,4737.69,4750.999,,0,-0.28,,,user
1952233768,2026-01-20T14:56:24.968000,2026-01-20T14:59:36.717000,sell,0.01,0.02,XAUUSD,4737.511,4740.933,4742.844,4733.966,-0.22,0,-3.42,,,user
1952233768,2026-01-20T14:56:24.968000,2026-01-20T14:59:34.829000,sell,0.01,0.02,XAUUSD,4737.511,4740.131,4742.844,4733.966,,0,-2.62,,,user
1952236667,2026-01-20T14:57:52.664000,2026-01-20T14:58:07.645000,sell,0.02,0.02,XAUUSD,4740.044,4738.395,4744.381,,-0.22,0,3.3,,,user
1952228181,2026-01-20T14:54:11.258000,2026-01-20T14:54:23.639000,buy,0.02,0.02,XAUUSD,4736.337,4738.793,4732.837,,-0.22,0,4.92,,,user
1952198764,2026-01-20T14:46:18.290000,2026-01-20T14:47:49.102000,buy,0.1,0.1,XAUUSD,4739.957,4735.358,4735.592,4746.369,-1.1,0,-45.99,,,sl
1952176379,2026-01-20T14:40:25.175000,2026-01-20T14:47:49.069000,buy,0.02,0.1,XAUUSD,4739.216,4735.384,4731.845,4746.6,-1.1,0,-7.66,-1.04,,so
1952205127,2026-01-20T14:47:45.715000,2026-01-20T14:47:49.068000,buy,0.1,0.1,XAUUSD,4737.664,4735.384,4735.296,4746.073,-1.1,0,-22.8,-1.04,,so
1952199556,2026-01-20T14:46:32.368000,2026-01-20T14:46:37.765000,buy,0.1,0.1,XAUUSD,4737.575,4738.491,4733.869,4744.646,-1.1,0,9.16,,,user
1952176379,2026-01-20T14:40:25.175000,2026-01-20T14:43:30.123000,buy,0.03,0.1,XAUUSD,4739.216,4737.5650000000005,4731.845,4746.6,,0,-4.95,,,user
1952176379,2026-01-20T14:40:25.175000,2026-01-20T14:42:19.589000,buy,0.05,0.1,XAUUSD,4739.216,4737.014,4731.845,4746.6,,0,-11.01,,,user
1952163107,2026-01-20T14:38:00.228000,2026-01-20T14:38:55.933000,sell,0.03,0.03,XAUUSD,4731.813,4737.491,4736.295,4725.404,-0.33,0,-17.03,,,sl
1952157888,2026-01-20T14:36:47.772000,2026-01-20T14:37:04.748000,sell,0.05,0.05,XAUUSD,4730.194,4730.098,4736.295,4718.612,-0.55,0,0.48,,,user
1952129162,2026-01-20T14:31:30.239000,2026-01-20T14:33:58.411000,buy,0.01,0.02,XAUUSD,4741.54,4735.592,4735.592,4749.762,-0.22,0,-5.95,,,sl
1952129162,2026-01-20T14:31:30.239000,2026-01-20T14:32:46.492000,buy,0.01,0.02,XAUUSD,4741.54,4741.361,4735.592,4749.762,,0,-0.18,,,user
1952111906,2026-01-20T14:28:54.658000,2026-01-20T14:29:44.278000,buy,0.05,0.05,XAUUSD,4748.896,4748.941,4746.738,4752.496,-0.55,0,0.23,,,user
1952102356,2026-01-20T14:27:14.102000,2026-01-20T14:27:27.997000,buy,0.1,0.1,XAUUSD,4743.559,4744.812,4740.86,4746.899,-1.1,0,12.53,,,user
1952044971,2026-01-20T14:09:36.270000,2026-01-20T14:24:44.734000,buy,0.01,0.05,XAUUSD,4735.435,4741.8240000000005,4735.224,,-0.55,0,6.38,,,user
1952093622,2026-01-20T14:24:15.800000,2026-01-20T14:24:16.322000,buy,0.05,0.05,XAUUSD,4743.953,4742.471,4742.471,,-0.55,0,-7.41,,,sl
