time,open,high,low,close,EMA,EMA,Volume
1737417600,2710.305,2711.705,2702.815,2705.665,2707.3272575667747,2707.9437408492013,17803
1737421200,2705.71,2719.408,2703.215,2718.01,2708.2984159697953,2709.956992679361,34489
1737424800,2717.95,2725.775,2717.81,2724.835,2709.801741790723,2712.932594143489,25563
1737428400,2724.845,2727.015,2721.295,2724.25,2711.1152198097484,2715.1960753147914,18958
1737432000,2724.265,2727.925,2723.075,2727.395,2712.595199827044,2717.635860251833,13404
1737435600,2727.465,2729.265,2725.48,2726.21,2713.832908933676,2719.3506882014663,15728
1737439200,2726.19,2729.415,2723.89,2724.4,2714.7935535760694,2720.360550561173,16796
1737442800,2724.395,2733.06,2722.63,2729.885,2716.165503250972,2722.2654404489385,18677
1737446400,2729.865,2730.152,2721.655,2723.375,2716.8209120463384,2722.487352359151,25978
1737450000,2723.35,2724.13,2718.01,2721.275,2717.225829133035,2722.244881887321,27731
1737453600,2721.28,2724.205,2719.04,2719.95,2717.473481030032,2721.7859055098565,22242
1737457200,2719.925,2724.705,2716.615,2724.105,2718.076346390938,2722.2497244078854,17441
1737460800,2724.14,2727.33,2721.9,2727.025,2718.889860355398,2723.2047795263084,25345
1737464400,2727.04,2730.13,2724.635,2726.355,2719.568509413998,2723.834823621047,36499
1737468000,2726.355,2738.69,2725.435,2738.205,2721.2627358309073,2726.7088588968372,38727
1737471600,2738.135,2740.55,2734.545,2738.9,2722.866123482643,2729.1470871174697,38846
1737475200,2738.895,2744.965,2737.81,2743.32,2724.7255668024027,2731.9816696939756,25504
1737478800,2743.315,2745.785,2740.095,2740.275,2726.139151638548,2733.6403357551803,12796
1737482400,2740.255,2746.055,2739.985,2744.68,2727.824683307771,2735.8482686041443,12356
1737486000,2744.695,2745.585,2741.39,2742.82,2729.1878939161556,2737.2426148833156,9448
1737489600,2742.8,2743.345,2740.05,2742.635,2730.410358105596,2738.3210919066523,8049
1737493200,2742.63,2745.81,2742.13,2744.865,2731.7244164596327,2739.6298735253217,2630
1737500400,2744.55,2744.905,2741.965,2744.365,2732.873560417848,2740.576898820257,6625
1737504000,2744.38,2749.17,2742.635,2748.34,2734.2796003798617,2742.129519056206,7166
1737507600,2748.325,2750.025,2746.9,2748.04,2735.5305457998743,2743.3116152449647,20827
1737511200,2748.055,2749.755,2746.35,2749.145,2736.7682234544313,2744.478292195972,17261
1737514800,2749.135,2751.275,2748.065,2750.45,2738.0120213222103,2745.6726337567775,12020
1737518400,2750.34,2752.925,2749.335,2752.15,2739.2972921111004,2746.968107005422,6967
1737522000,2752.155,2758.67,2750.4,2758.12,2741.0084473737274,2749.1984856043377,15943
1737525600,2758.19,2758.275,2745.635,2747.055,2741.5581339761156,2748.76978848347,28687
1737529200,2747.035,2754.09,2746.635,2748.725,2742.2096672510143,2748.7608307867763,15384
1737532800,2748.74,2753.865,2746.885,2753.35,2743.2224247736494,2749.678664629421,22327
1737536400,2753.31,2762.41,2753.03,2758.545,2744.615386157863,2751.4519317035365,18760
1737540000,2758.585,2763.435,2758.435,2760.03,2746.0167146889667,2753.167545362829,12719
1737543600,2760.115,2760.47,2756.34,2756.54,2746.97337698997,2753.8420362902634,10901
1737547200,2756.555,2758.785,2751.82,2758.4,2748.0121608999725,2754.753629032211,14321
1737550800,2758.42,2761.765,2751.135,2757.84,2748.905600818157,2755.370903225769,35135
1737554400,2757.835,2758.395,2750.41,2753.89,2749.358728016506,2755.074722580615,39541
1737558000,2753.925,2760.375,2750.55,2759.475,2750.278389105915,2755.954778064492,28834
1737561600,2759.47,2760.245,2755.995,2758.345,2751.0117173690132,2756.4328224515934,18926
1737565200,2758.295,2758.55,2756.015,2756.655,2751.524743062739,2756.477257961275,10839
1737568800,2756.64,2759.47,2754.945,2757.8,2752.0952209661264,2756.74180636902,13004
1737572400,2757.83,2757.845,2755.125,2755.395,2752.3952008782967,2756.4724450952162,8058
1737576000,2755.38,2757.245,2754.935,2756.83,2752.798364434815,2756.543956076173,8432
1737579600,2756.815,2757.22,2754.935,2756.345,2753.120785849832,2756.504164860938,2539
1737586800,2755.74,2756.595,2753.93,2755.35,2753.3234416816654,2756.2733318887504,2360
1737590400,2755.375,2756.01,2753.285,2755.44,2753.515856074241,2756.1066655110003,5220
1737594000,2755.41,2756.295,2750.715,2752.69,2753.44077824931,2755.4233324088004,20509
1737597600,2752.685,2754.975,2752.175,2752.735,2753.3766165902816,2754.8856659270405,14960
1737601200,2752.73,2753.28,2749.625,2750.175,2753.0855605366196,2753.943532741632,11979
1737604800,2750.165,2753.75,2750.015,2751.75,2752.9641459423815,2753.5048261933057,6519
1737608400,2751.81,2753.545,2751.465,2752.165,2752.891496311256,2753.2368609546447,11545
1737612000,2752.155,2755.66,2751.21,2753.27,2752.9259057375057,2753.243488763716,13796
1737615600,2753.31,2754.8,2751.795,2752.925,2752.9258233977325,2753.1797910109726,11251
1737619200,2752.87,2754.92,2752.06,2752.8,2752.9143849070297,2753.103832808778,14976
1737622800,2752.79,2753.79,2740.86,2746.035,2752.288986279118,2751.6900662470225,19715
1737626400,2745.975,2752.54,2745.37,2751.365,2752.204987526471,2751.625052997618,17626
1737630000,2751.375,2754.545,2750.88,2751.88,2752.175443205883,2751.676042398094,13514
1737633600,2751.895,2753.375,2742.178,2744.825,2751.507221096257,2750.3058339184754,28847
1737637200,2744.835,2745.99,2735.96,2741.705,2750.6161100875065,2748.58566713478,43228
1737640800,2741.73,2747.505,2740.39,2746.23,2750.217372806824,2748.114533707824,37681
1737644400,2746.23,2749.505,2742.23,2746.48,2749.8776116425674,2747.7876269662593,23647
1737648000,2746.475,2757.565,2744.21,2753.975,2750.250101493243,2749.0251015730073,31154
1737651600,2754,2758.97,2752.38,2757.81,2750.9373649938575,2750.782081258406,18026
1737655200,2757.79,2758.255,2755.19,2755.895,2751.388059085325,2751.804665006725,12165
1737658800,2755.89,2758.21,2753.832,2754.2,2751.6436900775684,2752.28373200538,12516
1737662400,2754.22,2754.745,2751.415,2753.97,2751.8551727977892,2752.6209856043038,18255
1737666000,2753.95,2754.855,2752.25,2754.855,2752.1278843616265,2753.067788483443,2555
1737673200,2753.815,2755.715,2753.64,2754.665,2752.3585312378423,2753.3872307867546,2330
1737676800,2754.66,2761.09,2754.385,2759.74,2753.029573852584,2754.6577846294035,6831
1737680400,2759.72,2762.65,2758.635,2762.415,2753.8827944114396,2756.2092277035226,20126
1737684000,2762.43,2775.44,2762.43,2774.315,2755.740267646763,2759.8303821628183,29123
1737687600,2774.33,2777.375,2771.1,2772.555,2757.2688796788757,2762.3753057302547,21916
1737691200,2772.55,2775.105,2770.645,2772.225,2758.628526980796,2764.3452445842036,14258
1737694800,2772.28,2776.705,2772.28,2775.345,2760.148206346178,2766.545195667363,16712
1737698400,2775.335,2778.455,2773.31,2773.96,2761.403823951071,2768.02815653389,19093
1737702000,2773.955,2775.515,2772.06,2772.75,2762.4352945009737,2768.972525227112,14910
1737705600,2772.76,2775.455,2770.18,2774.12,2763.4975404554307,2770.0020201816897,17274
1737709200,2774.13,2777.89,2771.07,2772.915,2764.3536731413005,2770.584616145352,14273
1737712800,2772.92,2776.3,2771.65,2775.88,2765.401521037546,2771.6436929162815,14186
1737716400,2775.91,2780.115,2774.085,2776.76,2766.4341100341326,2772.6669543330254,13346
1737720000,2776.77,2779.175,2776.105,2778.62,2767.5419182128476,2773.8575634664203,11086
1737723600,2778.63,2784.805,2777.845,2782.45,2768.897198375316,2775.576050773136,29052
1737727200,2782.39,2784.415,2773.84,2778.425,2769.763362159378,2776.145840618509,39540
1737730800,2778.395,2786.06,2775.52,2775.95,2770.325783781253,2776.106672494807,31409
1737734400,2776.025,2777.675,2769.955,2771.98,2770.4761670738662,2775.2813379958457,27276
1737738000,2771.975,2776.23,2770.64,2773.39,2770.741060976242,2774.9030703966764,14384
1737741600,2773.415,2774.225,2771.455,2773.525,2770.994146342038,2774.627456317341,10302
1737745200,2773.52,2775.42,2771.405,2774.74,2771.334678492762,2774.6499650538726,8503
1737748800,2774.75,2774.935,2770.742,2771.085,2771.3119804479657,2773.936972043098,10474
1737752400,2771.07,2772.29,2770.65,2770.885,2771.273164043605,2773.326577634479,2457
1737932400,2765.17,2769.58,2764.815,2767.67,2770.9456036760043,2772.195262107583,6509
1737936000,2767.715,2771.065,2766.235,2769.75,2770.8369124327314,2771.7062096860664,8352
1737939600,2769.795,2772.745,2762.965,2763.035,2770.1276476661196,2769.971967748853,20043
1737943200,2762.985,2763.77,2753.975,2756.375,2768.8774069691995,2767.252574199082,21886
1737946800,2756.38,2762.8,2755.34,2761.245,2768.1835517901814,2766.0510593592658,14678
1737950400,2761.23,2761.255,2755.79,2758.25,2767.2805016274374,2764.490847487413,11075
1737954000,2758.255,2758.285,2752.905,2753.33,2766.012274206761,2762.25867798993,13420
1737957600,2753.31,2755.185,2750.94,2754.72,2764.985703824328,2760.750942391944,15360
1737961200,2754.745,2755.14,2747.42,2749.445,2763.572912567571,2758.4897539135554,21657
